player_id,player_name,team,opponent,position,spread_line,total_line,team_implied_total,favorite_status,spread_bucket,game_total_bucket,pass_volume_environment,rush_volume_environment,opp_receiving_fit_score,opp_rushing_fit_score,opp_passing_fit_score,defense_fit_reliability,defense_fit_sample_games,recent_form_reliability,game_environment_reliability,context_data_quality,context_notes
,T.Davis-Price,PHI,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Pitts,ATL,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,G.Swaim,CLE,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,P.Taylor,SF,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,R.Ali,BAL,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Dotson,PHI,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,I.Smith,HOU,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Fisk,LAC,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Hopkins,LA,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Young,CAR,ATL,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Burks,TEN,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Robinson,DET,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Ford-Wheaton,NYG,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Taylor,HOU,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,Cas.Washington,ATL,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,N.Bawden,NYJ,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Kmet,CHI,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,Z.Pascal,ARI,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Walker,BAL,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Huntley,MIA,NYJ,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Byrd,ATL,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,E.Higgins,ARI,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Drake,GB,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Bandy,DEN,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Shenker,LV,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Wilcox,CIN,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Chandler,MIN,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,I.Likely,BAL,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Carr,NO,NYG,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,P.Durham,TB,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,Ty.Johnson,BUF,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Brooks,GB,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Chark,LAC,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Graham,NO,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Johnson,JAX,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Prescott,DAL,ATL,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,R.Bell,SF,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,R.James,KC,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.McIntosh,SEA,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Lloyd,GB,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Mundt,MIN,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,N.Agholor,BAL,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,N.Adkins,DEN,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,N.Vannett,TEN,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Montgomery,NE,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,L.Treadwell,BAL,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,P.Campbell,PHI,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Corbin,NYG,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Cunningham,NE,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Slater,NE,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Turner,WAS,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Parham,LAC,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Mitchell,DET,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Goodson,IND,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Holker,NO,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Watson,CLE,CIN,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Virgil,BUF,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,I.Smith-Marsette,NYG,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,P.Mahomes,KC,PHI,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Dalton,CAR,WAS,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Washington,KC,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Tremble,CAR,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Evans,CHI,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Driskel,CLE,CIN,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,H.Long,LA,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Conner,MIA,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Kelley,TEN,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Knox,BUF,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,S.Sims,BAL,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Willis,GB,CHI,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Thornton,NE,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,L.Krull,DEN,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Reynolds,DET,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Isabella,BUF,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Mayer,LV,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,R.Rivers,LA,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Bellinger,NYG,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Irwin,CIN,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
00-0038598,J.Hall,MIN,GB,QB,,,,,,,,,,71.7,37.5,HIGH,37.0,MEDIUM,MISSING,79,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Parkinson,LA,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Trautman,DEN,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Johnson,CHI,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Barkley,JAX,CAR,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Wells,TB,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Mingo,DAL,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,I.Davis,NYJ,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Deguara,JAX,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Harty,BAL,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
00-0036355,J.Herbert,LAC,HOU,QB,,,,,,,,,,72.33,46.88,HIGH,38.0,HIGH,MISSING,79,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Herbert,LAC,HOU,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Granson,IND,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.McNichols,WAS,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,R.Chosen,MIA,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Wright,DET,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Washington,PIT,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,N.Gray,KC,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Lewis,CHI,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Ogletree,IND,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Steele,KC,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,P.Hendershot,KC,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Ruckert,NYJ,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Stover,HOU,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,L.Woodside,ATL,NO,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,E.Stick,LAC,KC,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Osborn,WAS,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Hyatt,NYG,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,G.Olszewski,NYG,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,W.Levis,TEN,HOU,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Quitoriano,HOU,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,L.Farrell,JAX,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,Co.Heyward,PIT,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Corum,LA,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
00-0036212,T.Tagovailoa,MIA,SF,QB,,,,,,,,,,63.52,25.0,HIGH,37.0,HIGH,MISSING,79,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Brooks,CAR,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,R.Tonyan,CHI,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,Ja.Williams,NO,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Lawrence,JAX,HOU,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Allen,PHI,,WR,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Kincaid,BUF,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Mariota,WAS,DET,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,G.Calcaterra,PHI,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Alie-Cox,IND,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Dobbs,SF,ARI,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Wesco,TEN,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
00-0038391,S.Clifford,GB,MIN,QB,,,,,,,,,,47.8,90.62,HIGH,35.0,LOW,MISSING,79,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Wiley,KC,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Gabbert,KC,LAC,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,H.Hurst,LAC,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Sanders,CAR,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,L.Schoonmaker,DAL,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
00-0031280,D.Carr,NO,NYG,QB,,,,,,,,,,66.04,53.12,HIGH,34.0,HIGH,MISSING,79,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.DeVito,NYG,BAL,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Manhertz,NYG,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Horsted,LV,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Beathard,JAX,CAR,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Thompson-Robinson,CLE,BAL,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Mims,NO,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Lance,DAL,WAS,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Whiteheart,CLE,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Jones,JAX,IND,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Pruitt,PIT,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Bates,WAS,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.FitzPatrick,GB,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Sims,GB,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Kolar,BAL,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
