player_id,player_name,team,opponent,position,market_family,overall_signal_score,signal_tier,plain_english_summary,why_green,why_yellow_or_review,why_red_or_blocked,data_limitations,recommended_user_action
,H.Hurst,LAC,,TE,receiving,51.28,WATCH,WATCH at 51.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 43.3.,,role and availability context: 35.0; projection strength: 43.3; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Sanders,CAR,,TE,receiving,51.28,WATCH,WATCH at 51.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 43.3.,,role and availability context: 35.0; projection strength: 43.3; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,L.Schoonmaker,DAL,,TE,receiving,51.21,WATCH,WATCH at 51.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 43.1.,,role and availability context: 35.0; projection strength: 43.1; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
00-0031280,D.Carr,NO,NYG,QB,passing,51.16,WATCH,WATCH at 51.2. Main support: recent form: 98.6; data quality: 79.0. Main caution: usage foundation: 33.3; role and availability context: 35.0.,,usage foundation: 33.3; role and availability context: 35.0; projection strength: 37.0,nan,weather not sourced; live role/injury gates not ready; game environment limited,BLOCKED_DATA
,T.DeVito,NYG,BAL,QB,rushing,51.12,WATCH,WATCH at 51.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 42.9.,,role and availability context: 35.0; projection strength: 42.9; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.Manhertz,NYG,,TE,receiving,51.07,WATCH,WATCH at 51.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 42.8.,,role and availability context: 35.0; projection strength: 42.8; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Horsted,LV,,TE,receiving,51.01,WATCH,WATCH at 51.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 42.7.,,role and availability context: 35.0; projection strength: 42.7; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.Beathard,JAX,CAR,QB,rushing,51.0,WATCH,WATCH at 51.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 42.6.,,role and availability context: 35.0; projection strength: 42.6; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Thompson-Robinson,CLE,BAL,QB,rushing,50.96,WATCH,WATCH at 51.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 42.5.,,role and availability context: 35.0; projection strength: 42.5; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Mims,NO,,RB,"receiving, rushing",50.94,WATCH,WATCH at 50.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 42.5.,,role and availability context: 35.0; projection strength: 42.5; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Lance,DAL,WAS,QB,rushing,50.82,WATCH,WATCH at 50.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 42.2.,,role and availability context: 35.0; projection strength: 42.2; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,B.Whiteheart,CLE,,TE,receiving,50.81,WATCH,WATCH at 50.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 42.2.,,role and availability context: 35.0; projection strength: 42.2; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,M.Jones,JAX,IND,QB,"rushing, passing",50.64,WATCH,WATCH at 50.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 41.8.,,role and availability context: 35.0; projection strength: 41.8; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,M.Pruitt,PIT,,TE,receiving,50.53,WATCH,WATCH at 50.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 41.6.,,role and availability context: 35.0; projection strength: 41.6; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Bates,WAS,,TE,receiving,50.5,WATCH,WATCH at 50.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 41.5.,,role and availability context: 35.0; projection strength: 41.5; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.FitzPatrick,GB,,TE,receiving,50.47,WATCH,WATCH at 50.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 41.4.,,role and availability context: 35.0; projection strength: 41.4; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,B.Sims,GB,,TE,receiving,50.42,WATCH,WATCH at 50.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 41.3.,,role and availability context: 35.0; projection strength: 41.3; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.Kolar,BAL,,TE,receiving,50.21,WATCH,WATCH at 50.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 40.8.,,role and availability context: 35.0; projection strength: 40.8; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Chestnut,TEN,,RB,"receiving, rushing",50.1,WATCH,WATCH at 50.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 40.6.,,role and availability context: 35.0; projection strength: 40.6; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Hall,MIN,GB,QB,"rushing, passing",50.09,WATCH,WATCH at 50.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 40.5.,,role and availability context: 35.0; projection strength: 40.5; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Lock,NYG,PHI,QB,rushing,49.98,WATCH,WATCH at 50.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 40.3.,,role and availability context: 35.0; projection strength: 40.3; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
00-0033077,D.Prescott,DAL,ATL,QB,passing,49.87,WATCH,WATCH at 49.9. Main support: recent form: 98.2; opponent defense fit: 87.0. Main caution: projection strength: 25.9; usage foundation: 33.3.,,projection strength: 25.9; usage foundation: 33.3; role and availability context: 35.0,nan,weather not sourced; live role/injury gates not ready; game environment limited,BLOCKED_DATA
,P.Brown,SEA,,TE,receiving,49.85,WATCH,WATCH at 49.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 40.0.,,role and availability context: 35.0; projection strength: 40.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Thrash,CLE,,WR,receiving,49.58,WATCH,WATCH at 49.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 39.4.,,role and availability context: 35.0; projection strength: 39.4; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
00-0039163,C.Stroud,HOU,KC,QB,passing,49.55,WATCH,WATCH at 49.5. Main support: recent form: 98.8; opponent defense fit: 96.3. Main caution: projection strength: 22.2; usage foundation: 33.3.,,projection strength: 22.2; usage foundation: 33.3; role and availability context: 35.0,nan,weather not sourced; live role/injury gates not ready; game environment limited,BLOCKED_DATA
,J.Jefferson,DET,,RB,"receiving, rushing",49.49,WATCH,WATCH at 49.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 39.2.,,role and availability context: 35.0; projection strength: 39.2; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,Z.Wilson,NYJ,MIA,QB,rushing,49.33,WATCH,WATCH at 49.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 38.8.,,role and availability context: 35.0; projection strength: 38.8; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,B.Jordan,HOU,,TE,receiving,49.3,WATCH,WATCH at 49.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 38.8.,,role and availability context: 35.0; projection strength: 38.8; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,H.Haskins,LAC,,RB,"receiving, rushing",49.28,WATCH,WATCH at 49.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 38.7.,,role and availability context: 35.0; projection strength: 38.7; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,K.Yeboah,NYJ,,TE,receiving,49.2,WATCH,WATCH at 49.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 38.5.,,role and availability context: 35.0; projection strength: 38.5; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,W.Shipley,PHI,,RB,"receiving, rushing",49.2,WATCH,WATCH at 49.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 38.5.,,role and availability context: 35.0; projection strength: 38.5; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.Patterson,PIT,,RB,"receiving, rushing",49.16,WATCH,WATCH at 49.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 38.4.,,role and availability context: 35.0; projection strength: 38.4; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,L.Cager,NYG,,TE,receiving,49.13,WATCH,WATCH at 49.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 38.4.,,role and availability context: 35.0; projection strength: 38.4; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,R.Keyton,LV,,WR,receiving,49.03,WATCH,WATCH at 49.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 38.1.,,role and availability context: 35.0; projection strength: 38.1; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,R.Williams,PIT,,TE,receiving,48.92,WATCH,WATCH at 48.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 37.9.,,role and availability context: 35.0; projection strength: 37.9; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
00-0036264,J.Love,GB,PHI,QB,passing,48.87,WATCH,WATCH at 48.9. Main support: recent form: 97.2; data quality: 79.0. Main caution: projection strength: 33.3; usage foundation: 33.3.,,projection strength: 33.3; usage foundation: 33.3; role and availability context: 35.0,nan,weather not sourced; live role/injury gates not ready; game environment limited,BLOCKED_DATA
,M.Rudolph,TEN,HOU,QB,rushing,48.84,WATCH,WATCH at 48.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 37.7.,,role and availability context: 35.0; projection strength: 37.7; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,P.Strong,CLE,,RB,"receiving, rushing",48.84,WATCH,WATCH at 48.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 37.7.,,role and availability context: 35.0; projection strength: 37.7; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,I.Thomas,CAR,,TE,receiving,48.83,WATCH,WATCH at 48.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 37.7.,,role and availability context: 35.0; projection strength: 37.7; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,M.Gaskin,MIN,,RB,"receiving, rushing",48.77,WATCH,WATCH at 48.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 37.5.,,role and availability context: 35.0; projection strength: 37.5; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Jackson,TEN,,WR,receiving,48.7,WATCH,WATCH at 48.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 37.4.,,role and availability context: 35.0; projection strength: 37.4; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,L.Musgrave,GB,,TE,receiving,48.69,WATCH,WATCH at 48.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 37.3.,,role and availability context: 35.0; projection strength: 37.3; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,R.Tannehill,TEN,JAX,QB,rushing,48.67,WATCH,WATCH at 48.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 37.3.,,role and availability context: 35.0; projection strength: 37.3; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Ross,PHI,,WR,receiving,48.62,WATCH,WATCH at 48.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 37.2.,,role and availability context: 35.0; projection strength: 37.2; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Wilson,MIA,,RB,"receiving, rushing",48.51,WATCH,WATCH at 48.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 36.9.,,role and availability context: 35.0; projection strength: 36.9; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Kroft,MIA,,TE,receiving,48.49,WATCH,WATCH at 48.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 36.9.,,role and availability context: 35.0; projection strength: 36.9; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.Stroud,HOU,KC,QB,"rushing, passing",48.35,WATCH,WATCH at 48.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 36.6.,,role and availability context: 35.0; projection strength: 36.6; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,R.Dwelley,ATL,,TE,receiving,48.34,WATCH,WATCH at 48.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 36.6.,,role and availability context: 35.0; projection strength: 36.6; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Young,SEA,,WR,receiving,48.2,WATCH,WATCH at 48.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 36.2.,,role and availability context: 35.0; projection strength: 36.2; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,S.McKeon,DAL,,TE,receiving,48.06,WATCH,WATCH at 48.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 35.9.,,role and availability context: 35.0; projection strength: 35.9; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Daniels,DET,,TE,receiving,47.99,WATCH,WATCH at 48.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 35.7.,,role and availability context: 35.0; projection strength: 35.7; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,B.Rypien,LA,GB,QB,rushing,47.86,WATCH,WATCH at 47.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 35.5.,,role and availability context: 35.0; projection strength: 35.5; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Tonges,SF,,TE,receiving,47.84,WATCH,WATCH at 47.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 35.4.,,role and availability context: 35.0; projection strength: 35.4; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,I.Charles,NYJ,,WR,receiving,47.77,WATCH,WATCH at 47.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 35.2.,,role and availability context: 35.0; projection strength: 35.2; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Love,GB,PHI,QB,"rushing, passing",47.72,WATCH,WATCH at 47.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 35.1.,,role and availability context: 35.0; projection strength: 35.1; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
00-0035282,E.Stick,LAC,KC,QB,passing,47.68,WATCH,WATCH at 47.7. Main support: recent form: 99.7; opponent defense fit: 96.3. Main caution: projection strength: 11.1; usage foundation: 33.3.,,projection strength: 11.1; usage foundation: 33.3; role and availability context: 35.0,nan,weather not sourced; live role/injury gates not ready,BLOCKED_DATA
,G.Ricci,CAR,,TE,receiving,47.66,WATCH,WATCH at 47.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 35.0; role and availability context: 35.0.,,projection strength: 35.0; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,A.Firkser,KC,,TE,receiving,47.63,WATCH,WATCH at 47.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 34.9; role and availability context: 35.0.,,projection strength: 34.9; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,S.Vaki,DET,,RB,"receiving, rushing",47.48,WATCH,WATCH at 47.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 34.6; role and availability context: 35.0.,,projection strength: 34.6; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,M.Boone,CAR,,RB,"receiving, rushing",47.41,WATCH,WATCH at 47.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 34.4; role and availability context: 35.0.,,projection strength: 34.4; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,G.Everett,CHI,,TE,receiving,47.39,WATCH,WATCH at 47.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 34.4; role and availability context: 35.0.,,projection strength: 34.4; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Bell,NE,,TE,receiving,47.27,WATCH,WATCH at 47.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 34.1; role and availability context: 35.0.,,projection strength: 34.1; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,K.Rader,TEN,,TE,receiving,47.12,WATCH,WATCH at 47.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 33.8; role and availability context: 35.0.,,projection strength: 33.8; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.McKitty,LAC,,TE,receiving,47.09,WATCH,WATCH at 47.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 33.7; role and availability context: 35.0.,,projection strength: 33.7; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,S.Anderson,LAC,,TE,receiving,47.09,WATCH,WATCH at 47.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 33.7; role and availability context: 35.0.,,projection strength: 33.7; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Hill,MIA,,TE,receiving,46.91,WATCH,WATCH at 46.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 33.3; role and availability context: 35.0.,,projection strength: 33.3; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Ogunbowale,HOU,,RB,"receiving, rushing",46.87,WATCH,WATCH at 46.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 33.2; role and availability context: 35.0.,,projection strength: 33.2; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.Woerner,ATL,,TE,receiving,46.84,WATCH,WATCH at 46.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 33.1; role and availability context: 35.0.,,projection strength: 33.1; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,B.Spann-Ford,DAL,,TE,receiving,46.62,WATCH,WATCH at 46.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 32.6; role and availability context: 35.0.,,projection strength: 32.6; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,E.Tomlinson,LAC,,TE,receiving,46.43,WATCH,WATCH at 46.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 32.2; role and availability context: 35.0.,,projection strength: 32.2; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Siemian,NYJ,NE,QB,rushing,46.39,WATCH,WATCH at 46.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 32.1; role and availability context: 35.0.,,projection strength: 32.1; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,H.Luepke,DAL,,RB,"receiving, rushing",46.34,WATCH,WATCH at 46.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 32.0; role and availability context: 35.0.,,projection strength: 32.0; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Smythe,MIA,,TE,receiving,46.29,WATCH,WATCH at 46.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 31.9; role and availability context: 35.0.,,projection strength: 31.9; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,S.Perine,KC,,RB,"receiving, rushing",46.23,WATCH,WATCH at 46.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 31.7; role and availability context: 35.0.,,projection strength: 31.7; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.Yankoff,WAS,,TE,receiving,46.19,WATCH,WATCH at 46.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 31.6; role and availability context: 35.0.,,projection strength: 31.6; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,N.Peterman,CHI,LV,QB,rushing,46.16,WATCH,WATCH at 46.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 31.6; role and availability context: 35.0.,,projection strength: 31.6; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Shorter,LV,,TE,receiving,45.69,WATCH,WATCH at 45.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 30.5; role and availability context: 35.0.,,projection strength: 30.5; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Baker,NE,,WR,receiving,45.47,WATCH,WATCH at 45.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 30.0; role and availability context: 35.0.,,projection strength: 30.0; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Garoppolo,LA,SEA,QB,"rushing, passing",45.36,WATCH,WATCH at 45.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 29.7; role and availability context: 35.0.,,projection strength: 29.7; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.Rush,DAL,PHI,QB,rushing,45.26,WATCH,WATCH at 45.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 29.5; role and availability context: 35.0.,,projection strength: 29.5; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Dallas,ARI,,RB,"receiving, rushing",45.2,WATCH,WATCH at 45.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 29.4; role and availability context: 35.0.,,projection strength: 29.4; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,K.Kieft,TB,,TE,receiving,45.06,WATCH,WATCH at 45.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 29.1; role and availability context: 35.0.,,projection strength: 29.1; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,G.Dulcich,NYG,,TE,receiving,45.0,WATCH,WATCH at 45.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 28.9; role and availability context: 35.0.,,projection strength: 28.9; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
