player_id,player_name,team,opponent,position,market_family,receptions_projection,receiving_yards_projection,rushing_yards_projection,carries_projection,pass_attempts_projection,completions_projection,passing_yards_projection,overall_signal_score,signal_tier,recommended_user_action,projection_score,usage_foundation_score,recent_form_score,opponent_fit_score,game_script_score,role_availability_score,volatility_score,data_quality_score,signal_explanation,top_positive_driver_1,top_negative_driver_1
,J.Deguara,JAX,,TE,receiving,1.703572457604401,13.107117293206022,,,,,,53.68,WATCH,WATCHLIST,48.75,66.67,50.07,,,35,55,65.7,WATCH at 53.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,D.Harty,BAL,,WR,receiving,1.2877755993267517,17.088837769316857,,,,,,53.65,WATCH,WATCHLIST,48.69,66.67,50.07,,,35,55,65.7,WATCH at 53.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
00-0036355,J.Herbert,LAC,HOU,QB,passing,,,,,,,113.04159245034036,53.64,WATCH,WATCHLIST,40.74,33.33,99.87,66.67,,35,55,79.0,WATCH at 53.6. Main support: recent form: 99.9; data quality: 79.0. Main caution: usage foundation: 33.3; role and availability context: 35.0.,recent form: 99.9,usage foundation: 33.3
,J.Herbert,LAC,HOU,QB,rushing,,,17.63694376383878,2.0005258965644,13.377044847890245,9.711824392409389,,53.63,WATCH,WATCHLIST,48.65,66.67,50.07,,,35,55,65.7,WATCH at 53.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,J.Herbert,LAC,HOU,QB,passing,,,17.63694376383878,2.0005258965644,13.377044847890245,9.711824392409389,,53.63,WATCH,WATCHLIST,48.65,66.67,50.07,,,35,55,65.7,WATCH at 53.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,K.Granson,IND,,TE,receiving,1.3234502603831426,17.015103094902035,,,,,,53.44,WATCH,WATCHLIST,48.2,66.67,50.07,,,35,55,65.7,WATCH at 53.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,J.McNichols,WAS,,RB,receiving,1.0016162894073417,5.35440716707407,20.2653382512929,2.364176347330408,,,,53.41,WATCH,WATCHLIST,48.13,66.67,50.07,,,35,55,65.7,WATCH at 53.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,J.McNichols,WAS,,RB,rushing,1.0016162894073417,5.35440716707407,20.2653382512929,2.364176347330408,,,,53.41,WATCH,WATCHLIST,48.13,66.67,50.07,,,35,55,65.7,WATCH at 53.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,R.Chosen,MIA,,WR,receiving,1.32311239637455,17.009307318697324,,,,,,53.36,WATCH,WATCHLIST,48.03,66.67,50.07,,,35,55,65.7,WATCH at 53.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,B.Wright,DET,,TE,receiving,1.54971226765805,14.469655053051728,,,,,,53.34,WATCH,WATCHLIST,47.97,66.67,50.07,,,35,55,65.7,WATCH at 53.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,D.Washington,PIT,,TE,receiving,1.5329788623587657,16.98123346490427,,,,,,53.29,WATCH,WATCHLIST,47.87,66.67,50.07,,,35,55,65.7,WATCH at 53.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,N.Gray,KC,,TE,receiving,1.5166760206232048,16.764158449475367,,,,,,53.08,WATCH,WATCHLIST,47.38,66.67,50.07,,,35,55,65.7,WATCH at 53.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,M.Lewis,CHI,,TE,receiving,1.5350010183525535,10.349777592252329,,,,,,53.06,WATCH,WATCHLIST,47.34,66.67,50.07,,,35,55,65.7,WATCH at 53.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,A.Ogletree,IND,,TE,receiving,1.2972425170475526,16.60032340442677,,,,,,52.93,WATCH,WATCHLIST,47.05,66.67,50.07,,,35,55,65.7,WATCH at 52.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,C.Steele,KC,,RB,receiving,0.8719249015845163,5.140477831294714,19.70631908407884,1.614768258306044,,,,52.92,WATCH,WATCHLIST,47.01,66.67,50.07,,,35,55,65.7,WATCH at 52.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,C.Steele,KC,,RB,rushing,0.8719249015845163,5.140477831294714,19.70631908407884,1.614768258306044,,,,52.92,WATCH,WATCHLIST,47.01,66.67,50.07,,,35,55,65.7,WATCH at 52.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,P.Hendershot,KC,,TE,receiving,1.5107082850547622,16.51472231301619,,,,,,52.86,WATCH,WATCHLIST,46.89,66.67,50.07,,,35,55,65.7,WATCH at 52.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,J.Ruckert,NYJ,,TE,receiving,1.531495087032963,12.711193325330072,,,,,,52.86,WATCH,WATCHLIST,46.88,66.67,50.07,,,35,55,65.7,WATCH at 52.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,C.Stover,HOU,,TE,receiving,1.5297629318516737,14.971898523643988,,,,,,52.79,WATCH,WATCHLIST,46.72,66.67,50.07,,,35,55,65.7,WATCH at 52.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,L.Woodside,ATL,NO,QB,rushing,,,14.14274962071434,2.5836543936298355,,,,52.79,WATCH,WATCHLIST,46.72,66.67,50.07,,,35,55,65.7,WATCH at 52.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,E.Stick,LAC,KC,QB,rushing,,,19.54939314441484,2.111505825693696,13.37458375034336,9.6807924338992,,52.75,WATCH,WATCHLIST,46.64,66.67,50.07,,,35,55,65.7,WATCH at 52.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,E.Stick,LAC,KC,QB,passing,,,19.54939314441484,2.111505825693696,13.37458375034336,9.6807924338992,,52.75,WATCH,WATCHLIST,46.64,66.67,50.07,,,35,55,65.7,WATCH at 52.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,K.Osborn,WAS,,WR,receiving,1.483602063161926,16.4209394657002,,,,,,52.64,WATCH,WATCHLIST,46.39,66.67,50.07,,,35,55,65.7,WATCH at 52.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,J.Hyatt,NYG,,WR,receiving,1.41304986573235,16.340171353791693,,,,,,52.58,WATCH,WATCHLIST,46.23,66.67,50.07,,,35,55,65.7,WATCH at 52.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,G.Olszewski,NYG,,WR,receiving,1.4995466530748864,16.336033322503653,,,,,,52.5,WATCH,WATCHLIST,46.07,66.67,50.07,,,35,55,65.7,WATCH at 52.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,W.Levis,TEN,HOU,QB,rushing,,,14.753468655641289,2.510050460715593,,,,52.43,WATCH,WATCHLIST,45.9,66.67,50.07,,,35,55,65.7,WATCH at 52.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,T.Quitoriano,HOU,,TE,receiving,1.3220927175781605,16.311392625136254,,,,,,52.43,WATCH,WATCHLIST,45.9,66.67,50.07,,,35,55,65.7,WATCH at 52.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,L.Farrell,JAX,,TE,receiving,1.5079706713054113,12.7726480762148,,,,,,52.38,WATCH,WATCHLIST,45.78,66.67,50.07,,,35,55,65.7,WATCH at 52.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,Co.Heyward,PIT,,TE,receiving,1.5026767237823349,12.930404003882654,,,,,,52.31,WATCH,WATCHLIST,45.62,66.67,50.07,,,35,55,65.7,WATCH at 52.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,B.Corum,LA,,RB,receiving,1.1854296202930232,11.159836430289248,19.43856633262508,1.707880001808353,,,,52.26,WATCH,WATCHLIST,45.52,66.67,50.07,,,35,55,65.7,WATCH at 52.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,B.Corum,LA,,RB,rushing,1.1854296202930232,11.159836430289248,19.43856633262508,1.707880001808353,,,,52.26,WATCH,WATCHLIST,45.52,66.67,50.07,,,35,55,65.7,WATCH at 52.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
00-0036212,T.Tagovailoa,MIA,SF,QB,passing,,,,,,,119.82564163436837,52.2,WATCH,WATCHLIST,48.15,33.33,99.87,27.78,,35,55,79.0,WATCH at 52.2. Main support: recent form: 99.9; data quality: 79.0. Main caution: opponent defense fit: 27.8; usage foundation: 33.3.,recent form: 99.9,opponent defense fit: 27.8
,J.Brooks,CAR,,RB,receiving,0.984655374168218,8.800545177462102,13.120870086188392,2.4659513622920675,,,,52.07,WATCH,WATCHLIST,45.08,66.67,50.07,,,35,55,65.7,WATCH at 52.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,J.Brooks,CAR,,RB,rushing,0.984655374168218,8.800545177462102,13.120870086188392,2.4659513622920675,,,,52.07,WATCH,WATCHLIST,45.08,66.67,50.07,,,35,55,65.7,WATCH at 52.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,R.Tonyan,CHI,,TE,receiving,1.4800982340178592,16.24081155941672,,,,,,52.07,WATCH,WATCHLIST,45.08,66.67,50.07,,,35,55,65.7,WATCH at 52.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; missing signal count: 5.,usage foundation: 66.7,role and availability context: 35.0
,Ja.Williams,NO,,RB,receiving,1.0314510177608365,7.689786500573949,19.38944586391824,1.845125141333048,,,,51.94,WATCH,WATCHLIST,44.78,66.67,50.07,,,35,55,65.7,WATCH at 51.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 44.8.,usage foundation: 66.7,role and availability context: 35.0
,Ja.Williams,NO,,RB,rushing,1.0314510177608365,7.689786500573949,19.38944586391824,1.845125141333048,,,,51.94,WATCH,WATCHLIST,44.78,66.67,50.07,,,35,55,65.7,WATCH at 51.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 44.8.,usage foundation: 66.7,role and availability context: 35.0
,T.Lawrence,JAX,HOU,QB,rushing,,,14.46463937207496,2.4563117986761585,11.502379875232268,8.109948345872096,,51.89,WATCH,WATCHLIST,44.67,66.67,50.07,,,35,55,65.7,WATCH at 51.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 44.7.,usage foundation: 66.7,role and availability context: 35.0
,T.Lawrence,JAX,HOU,QB,passing,,,14.46463937207496,2.4563117986761585,11.502379875232268,8.109948345872096,,51.89,WATCH,WATCHLIST,44.67,66.67,50.07,,,35,55,65.7,WATCH at 51.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 44.7.,usage foundation: 66.7,role and availability context: 35.0
,D.Allen,PHI,,WR,receiving,1.1750178997974854,16.000778907303015,,,,,,51.86,WATCH,WATCHLIST,44.59,66.67,50.07,,,35,55,65.7,WATCH at 51.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 44.6.,usage foundation: 66.7,role and availability context: 35.0
,D.Kincaid,BUF,,TE,receiving,1.4459719556628758,15.934860861755602,,,,,,51.79,WATCH,WATCHLIST,44.43,66.67,50.07,,,35,55,65.7,WATCH at 51.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 44.4.,usage foundation: 66.7,role and availability context: 35.0
,M.Mariota,WAS,DET,QB,rushing,,,19.278212719147568,2.1136685278870666,,,,51.77,WATCH,WATCHLIST,44.4,66.67,50.07,,,35,55,65.7,WATCH at 51.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 44.4.,usage foundation: 66.7,role and availability context: 35.0
,G.Calcaterra,PHI,,TE,receiving,1.2979564578792993,15.89912400530487,,,,,,51.71,WATCH,WATCHLIST,44.26,66.67,50.07,,,35,55,65.7,WATCH at 51.7. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 44.3.,usage foundation: 66.7,role and availability context: 35.0
,M.Alie-Cox,IND,,TE,receiving,1.2748192315861373,15.875622267184443,,,,,,51.64,WATCH,WATCHLIST,44.1,66.67,50.07,,,35,55,65.7,WATCH at 51.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 44.1.,usage foundation: 66.7,role and availability context: 35.0
,J.Dobbs,SF,ARI,QB,rushing,,,18.844115162751294,1.6139889107197627,13.172313262770883,9.707441520195587,,51.61,WATCH,WATCHLIST,44.03,66.67,50.07,,,35,55,65.7,WATCH at 51.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 44.0.,usage foundation: 66.7,role and availability context: 35.0
,J.Dobbs,SF,ARI,QB,passing,,,18.844115162751294,1.6139889107197627,13.172313262770883,9.707441520195587,,51.61,WATCH,WATCHLIST,44.03,66.67,50.07,,,35,55,65.7,WATCH at 51.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 44.0.,usage foundation: 66.7,role and availability context: 35.0
,T.Wesco,TEN,,TE,receiving,1.191588474352839,15.859543352931782,,,,,,51.57,WATCH,WATCHLIST,43.93,66.67,50.07,,,35,55,65.7,WATCH at 51.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 43.9.,usage foundation: 66.7,role and availability context: 35.0
00-0038391,S.Clifford,GB,MIN,QB,passing,,,,,,,110.91918213574608,51.35,WATCH,WATCHLIST,29.63,33.33,97.24,88.89,,35,55,79.0,WATCH at 51.4. Main support: recent form: 97.2; opponent defense fit: 88.9. Main caution: projection strength: 29.6; usage foundation: 33.3.,recent form: 97.2,projection strength: 29.6
,J.Wiley,KC,,TE,receiving,1.476258242454869,12.920976624493628,,,,,,51.35,WATCH,WATCHLIST,43.44,66.67,50.07,,,35,55,65.7,WATCH at 51.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 43.4.,usage foundation: 66.7,role and availability context: 35.0
,B.Gabbert,KC,LAC,QB,rushing,,,18.22957610213629,1.0982977041260438,,,,51.28,WATCH,WATCHLIST,43.28,66.67,50.07,,,35,55,65.7,WATCH at 51.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 43.3.,usage foundation: 66.7,role and availability context: 35.0
,H.Hurst,LAC,,TE,receiving,1.4752249153421737,15.354713042627615,,,,,,51.28,WATCH,WATCHLIST,43.28,66.67,50.07,,,35,55,65.7,WATCH at 51.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 43.3.,usage foundation: 66.7,role and availability context: 35.0
,J.Sanders,CAR,,TE,receiving,1.4000576428755953,15.56003338398671,,,,,,51.28,WATCH,WATCHLIST,43.28,66.67,50.07,,,35,55,65.7,WATCH at 51.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 43.3.,usage foundation: 66.7,role and availability context: 35.0
,L.Schoonmaker,DAL,,TE,receiving,1.4741134537935232,14.82154993338488,,,,,,51.21,WATCH,WATCHLIST,43.12,66.67,50.07,,,35,55,65.7,WATCH at 51.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 43.1.,usage foundation: 66.7,role and availability context: 35.0
00-0031280,D.Carr,NO,NYG,QB,passing,,,,,,,112.84783224889998,51.16,WATCH,WATCHLIST,37.04,33.33,98.56,59.26,,35,55,79.0,WATCH at 51.2. Main support: recent form: 98.6; data quality: 79.0. Main caution: usage foundation: 33.3; role and availability context: 35.0.,recent form: 98.6,usage foundation: 33.3
,T.DeVito,NYG,BAL,QB,rushing,,,18.191712032323977,1.4939423567812238,,,,51.12,WATCH,WATCHLIST,42.91,66.67,50.07,,,35,55,65.7,WATCH at 51.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 42.9.,usage foundation: 66.7,role and availability context: 35.0
,C.Manhertz,NYG,,TE,receiving,1.4451563232240956,15.442605350868543,,,,,,51.07,WATCH,WATCHLIST,42.79,66.67,50.07,,,35,55,65.7,WATCH at 51.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 42.8.,usage foundation: 66.7,role and availability context: 35.0
,J.Horsted,LV,,TE,receiving,1.4669551072912697,14.13775868376236,,,,,,51.01,WATCH,WATCHLIST,42.66,66.67,50.07,,,35,55,65.7,WATCH at 51.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 42.7.,usage foundation: 66.7,role and availability context: 35.0
,C.Beathard,JAX,CAR,QB,rushing,,,13.32348714856607,2.346745762545533,,,,51.0,WATCH,WATCHLIST,42.62,66.67,50.07,,,35,55,65.7,WATCH at 51.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 42.6.,usage foundation: 66.7,role and availability context: 35.0
,D.Thompson-Robinson,CLE,BAL,QB,rushing,,,18.171315995355897,1.2432026238511675,,,,50.96,WATCH,WATCHLIST,42.54,66.67,50.07,,,35,55,65.7,WATCH at 51.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 42.5.,usage foundation: 66.7,role and availability context: 35.0
,J.Mims,NO,,RB,receiving,1.463728481983816,11.110751977264671,14.118664299039237,1.3380503228314882,,,,50.94,WATCH,WATCHLIST,42.5,66.67,50.07,,,35,55,65.7,WATCH at 50.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 42.5.,usage foundation: 66.7,role and availability context: 35.0
,J.Mims,NO,,RB,rushing,1.463728481983816,11.110751977264671,14.118664299039237,1.3380503228314882,,,,50.94,WATCH,WATCHLIST,42.5,66.67,50.07,,,35,55,65.7,WATCH at 50.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 42.5.,usage foundation: 66.7,role and availability context: 35.0
,T.Lance,DAL,WAS,QB,rushing,,,11.911602130037588,2.3371665865787463,,,,50.82,WATCH,WATCHLIST,42.21,66.67,50.07,,,35,55,65.7,WATCH at 50.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 42.2.,usage foundation: 66.7,role and availability context: 35.0
,B.Whiteheart,CLE,,TE,receiving,1.4537856931621576,14.25516136537714,,,,,,50.81,WATCH,WATCHLIST,42.19,66.67,50.07,,,35,55,65.7,WATCH at 50.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 42.2.,usage foundation: 66.7,role and availability context: 35.0
,M.Jones,JAX,IND,QB,rushing,,,11.12203935717326,2.3134594370138104,10.600842473317686,,,50.64,WATCH,WATCHLIST,41.8,66.67,50.07,,,35,55,65.7,WATCH at 50.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 41.8.,usage foundation: 66.7,role and availability context: 35.0
,M.Jones,JAX,IND,QB,passing,,,11.12203935717326,2.3134594370138104,10.600842473317686,,,50.64,WATCH,WATCHLIST,41.8,66.67,50.07,,,35,55,65.7,WATCH at 50.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 41.8.,usage foundation: 66.7,role and availability context: 35.0
,M.Pruitt,PIT,,TE,receiving,1.430480192392254,13.215534869930996,,,,,,50.53,WATCH,WATCHLIST,41.56,66.67,50.07,,,35,55,65.7,WATCH at 50.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 41.6.,usage foundation: 66.7,role and availability context: 35.0
,J.Bates,WAS,,TE,receiving,1.3932696387927883,15.095632181712933,,,,,,50.5,WATCH,WATCHLIST,41.48,66.67,50.07,,,35,55,65.7,WATCH at 50.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 41.5.,usage foundation: 66.7,role and availability context: 35.0
,J.FitzPatrick,GB,,TE,receiving,1.4279251983282142,9.898357141208212,,,,,,50.47,WATCH,WATCHLIST,41.41,66.67,50.07,,,35,55,65.7,WATCH at 50.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 41.4.,usage foundation: 66.7,role and availability context: 35.0
,B.Sims,GB,,TE,receiving,1.427372652356917,15.05815995886602,,,,,,50.42,WATCH,WATCHLIST,41.31,66.67,50.07,,,35,55,65.7,WATCH at 50.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 41.3.,usage foundation: 66.7,role and availability context: 35.0
,C.Kolar,BAL,,TE,receiving,1.085835555201564,14.912163210411393,,,,,,50.21,WATCH,WATCHLIST,40.82,66.67,50.07,,,35,55,65.7,WATCH at 50.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 40.8.,usage foundation: 66.7,role and availability context: 35.0
,J.Chestnut,TEN,,RB,receiving,0.6895749483353861,,14.998604535456929,2.2818061961471496,,,,50.1,WATCH,WATCHLIST,40.57,66.67,50.07,,,35,55,65.7,WATCH at 50.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 40.6.,usage foundation: 66.7,role and availability context: 35.0
,J.Chestnut,TEN,,RB,rushing,0.6895749483353861,,14.998604535456929,2.2818061961471496,,,,50.1,WATCH,WATCHLIST,40.57,66.67,50.07,,,35,55,65.7,WATCH at 50.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 40.6.,usage foundation: 66.7,role and availability context: 35.0
,J.Hall,MIN,GB,QB,rushing,,,12.442643217502248,1.9311156946090464,13.27065579571555,9.659469700350533,,50.09,WATCH,WATCHLIST,40.54,66.67,50.07,,,35,55,65.7,WATCH at 50.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 40.5.,usage foundation: 66.7,role and availability context: 35.0
,J.Hall,MIN,GB,QB,passing,,,12.442643217502248,1.9311156946090464,13.27065579571555,9.659469700350533,,50.09,WATCH,WATCHLIST,40.54,66.67,50.07,,,35,55,65.7,WATCH at 50.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 40.5.,usage foundation: 66.7,role and availability context: 35.0
,D.Lock,NYG,PHI,QB,rushing,,,17.32501295712891,1.034646561733187,,,,49.98,WATCH,WATCHLIST,40.3,66.67,50.07,,,35,55,65.7,WATCH at 50.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 40.3.,usage foundation: 66.7,role and availability context: 35.0
00-0033077,D.Prescott,DAL,ATL,QB,passing,,,,,,,109.47728518495532,49.87,WATCH,WATCHLIST,25.93,33.33,98.23,87.04,,35,55,79.0,WATCH at 49.9. Main support: recent form: 98.2; opponent defense fit: 87.0. Main caution: projection strength: 25.9; usage foundation: 33.3.,recent form: 98.2,projection strength: 25.9
,P.Brown,SEA,,TE,receiving,1.3879059751953973,14.705302048855152,,,,,,49.85,WATCH,WATCHLIST,40.0,66.67,50.07,,,35,55,65.7,WATCH at 49.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 40.0.,usage foundation: 66.7,role and availability context: 35.0
,J.Thrash,CLE,,WR,receiving,1.3858628076118829,13.739791283193906,,,,,,49.58,WATCH,WATCHLIST,39.38,66.67,50.07,,,35,55,65.7,WATCH at 49.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 39.4.,usage foundation: 66.7,role and availability context: 35.0
00-0039163,C.Stroud,HOU,KC,QB,passing,,,,,,,106.6121698933917,49.55,WATCH,WATCHLIST,22.22,33.33,98.82,96.3,,35,55,79.0,WATCH at 49.5. Main support: recent form: 98.8; opponent defense fit: 96.3. Main caution: projection strength: 22.2; usage foundation: 33.3.,recent form: 98.8,projection strength: 22.2
,J.Jefferson,DET,,RB,receiving,1.0665922798586351,11.448431014003807,17.096507109281248,2.241228361893683,,,,49.49,WATCH,WATCHLIST,39.18,66.67,50.07,,,35,55,65.7,WATCH at 49.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 39.2.,usage foundation: 66.7,role and availability context: 35.0
,J.Jefferson,DET,,RB,rushing,1.0665922798586351,11.448431014003807,17.096507109281248,2.241228361893683,,,,49.49,WATCH,WATCHLIST,39.18,66.67,50.07,,,35,55,65.7,WATCH at 49.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 39.2.,usage foundation: 66.7,role and availability context: 35.0
,Z.Wilson,NYJ,MIA,QB,rushing,,,17.071856038372726,1.528373192102583,,,,49.33,WATCH,WATCHLIST,38.81,66.67,50.07,,,35,55,65.7,WATCH at 49.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: role and availability context: 35.0; projection strength: 38.8.,usage foundation: 66.7,role and availability context: 35.0
