Player Name,Player ID,Team,Position,Expected Role,Starter Status,Projected Snap Share,Projected Route Share,Target Share Override,Role Confidence,Manual Override,Source,Updated At,Validation Status,Notes
Z.Charbonnet,00-0039165,SEA,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
B.Robinson,00-0037746,WAS,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Dobbins,00-0036158,LAC,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
K.Rader,00-0034193,TEN,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
R.Williams,00-0037451,PIT,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
N.Remigio,00-0038519,KC,WR,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Hill,00-0038720,MIA,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
C.Woerner,00-0036429,ATL,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
C.Akers,00-0036414,MIN,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
P.Strong,00-0038098,CLE,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.McLaughlin,00-0038794,DEN,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
B.Spann-Ford,00-0039530,DAL,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Tonges,00-0037112,SF,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
E.Tomlinson,00-0031690,LAC,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Jacobs,00-0035700,GB,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Smythe,00-0034798,MIA,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
R.Johnson,00-0039021,CHI,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
T.Wesco,00-0035259,TEN,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
M.Gaskin,00-0035311,MIN,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
A.Gibson,00-0036328,NE,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
C.Yankoff,00-0039686,WAS,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
B.Corum,00-0039738,LA,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
N.Agholor,00-0031549,BAL,WR,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Hill,00-0034975,BAL,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Allen,00-0037039,PHI,WR,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Shorter,00-0038590,LV,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
A.Firkser,00-0033455,KC,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
I.Abanikanda,00-0038389,NYJ,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
E.Dotson,00-0038862,LAC,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
C.Edmonds,00-0034681,TB,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Jackson,00-0036493,NYG,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Dallas,00-0036425,ARI,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
T.Kroft,00-0032214,MIA,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
K.Kieft,00-0037311,TB,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
G.Dulcich,00-0037252,NYG,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Mixon,00-0033897,HOU,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
E.Demercado,00-0038705,ARI,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
T.Jones,00-0035860,ARI,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
R.Rivers,00-0037557,LA,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
S.McKeon,00-0036032,DAL,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
T.Homer,00-0035594,CHI,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Daniels,00-0033258,DET,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Bell,00-0039420,NE,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
W.Mallory,00-0038394,IND,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Singletary,00-0035250,NYG,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
S.Anderson,00-0032725,LAC,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
T.McKitty,00-0037011,LAC,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
B.Bell,00-0032062,KC,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
C.Evans,00-0036857,CIN,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Cook,00-0037248,BUF,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
C.Kolar,00-0038046,BAL,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
R.Dowdle,00-0036139,DAL,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
C.Schrader,00-0039703,LA,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
C.Edwards-Helaire,00-0036360,NO,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
E.Mitchell,00-0036567,SF,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
C.Rodriguez,00-0038611,WAS,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
G.Brightwell,00-0036569,CLE,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Jefferson,00-0036670,DET,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
S.Vaki,00-0039364,DET,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Polk,00-0039907,NE,WR,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
Q.Morris,00-0036590,BUF,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Allen,00-0039074,LA,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
E.Gray,00-0038396,NYG,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Walker,00-0039792,BAL,WR,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
T.Sermon,00-0036984,IND,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
A.Armah,00-0033296,WAS,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Johnson,00-0035628,JAX,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
Ja.Williams,00-0033948,NO,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
T.Benson,00-0039921,ARI,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Martin-Robinson,00-0039648,TEN,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.McKinnon,00-0031376,KC,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Stoll,00-0036741,PHI,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
I.Davis,00-0039798,NYJ,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
B.Allen,00-0039794,NYJ,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Wilson,00-0034115,MIA,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Ogunbowale,00-0033854,HOU,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Ozigbo,00-0035184,DET,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
T.Pollard,00-0035261,TEN,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.McNichols,00-0033955,WAS,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Mason,00-0037525,SF,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
C.Brooks,00-0038685,GB,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
T.Chandler,00-0037276,MIN,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
Z.Davidson,00-0036640,BUF,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
C.Uzomah,00-0032134,PHI,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Williams,00-0030874,ARI,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
T.Badie,00-0037085,DEN,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
H.Haskins,00-0037617,LAC,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
P.Fant,00-0038735,DAL,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Brooks,00-0039344,CAR,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
C.Patterson,00-0030578,PIT,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
I.Charles,00-0037156,NYJ,WR,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
N.Bawden,00-0034433,NYJ,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
Ty.Johnson,00-0035537,BUF,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
R.Stevenson,00-0036875,NE,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Corbin,00-0037410,NYG,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
G.Holani,00-0039299,SEA,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
I.Spiller,00-0038045,LAC,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
Z.Knight,00-0037157,DET,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
Z.White,00-0038040,LV,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
M.Breida,00-0033308,NYG,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Foreman,00-0033925,CLE,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Baker,00-0039853,NE,WR,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
H.Pearson,00-0038468,GB,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
K.Miller,00-0038551,NO,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
R.Freeman,00-0034838,LA,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
C.Reynolds,00-0035567,DET,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
L.Perine,00-0036269,KC,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
T.Williams,00-0035291,CIN,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Cook,00-0033893,DAL,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
A.McFarland,00-0036336,PIT,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
A.Estime,00-0039373,DEN,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Funk,00-0036860,IND,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
E.Hull,00-0038397,IND,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
P.Hesse,00-0035572,ATL,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
T.Allgeier,00-0037263,ATL,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Wilson,00-0039236,PHI,WR,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
K.Drake,00-0033118,GB,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Kibodi,00-0039617,CLE,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
Em.Wilson,00-0038797,GB,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
K.Vaughn,00-0036450,SF,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Young,00-0037093,SEA,WR,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
E.Elliott,00-0033045,DAL,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Evans,00-0036297,CHI,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
V.Jones,00-0037745,CAR,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Robinson,00-0035831,GB,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
G.Edwards,00-0034184,LAC,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
K.Gainwell,00-0036919,PHI,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Vaughn,00-0038622,DAL,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Taylor,00-0036223,IND,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
C.Steele,00-0039325,KC,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
A.Dulin,00-0035021,IND,WR,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
T.Goodson,00-0037120,IND,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
B.Watson,00-0039573,DEN,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
E.Jenkins,00-0038498,PHI,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
L.Murray,00-0030513,BUF,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
D.Henry,00-0032764,BAL,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
K.Toney,00-0036913,CLE,WR,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
J.Fortson,00-0035547,KC,TE,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
K.Juszczyk,00-0029892,SF,FB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
K.Hunt,00-0033923,KC,RB,Unknown,Unknown,,,,0,,manual role gate required,2026-06-25T16:20:16+00:00,NEEDS DATA,Unknown role prevents high-confidence live use. Role confidence below 60 requires review.
